"","id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description"
10,"gd-1009552947986","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552947986","","MEAN Stack Developer","Neosoft Technologies","Pune","2024-12-05","","direct_data","yearly",600000.0,1700000.0,"INR",False,"","","organic","","","","","","","","","",""
11,"gd-1009552076630","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552076630","","MERN Stack Developer","Wits Innovation Lab","Kharar","2024-12-05","","direct_data","yearly",1000000.0,1000000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE5911867.htm","https://media.glassdoor.com/sql/5911867/wits-innovation-lab-squarelogo-1647866775118.png","","","","",""
12,"gd-1009552142598","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552142598","","Full Stack Developer","DNK Software","Pune","2024-12-05","","direct_data","monthly",80000.0,100000.0,"INR",False,"","","organic","","","","","","","","","",""
13,"gd-1009552594944","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552594944","","MERN Stack Developer","Brainium Information Technologies Pvt. Ltd.","Calcutta","2024-12-05","","direct_data","monthly",25000.0,75000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE1943722.htm","https://media.glassdoor.com/sql/1943722/brainium-squareLogo-1611388442039.png","","","","",""
14,"gd-1009552390875","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552390875","","Full Stack Engineer(MEAN/MERN Stack)","TechVedika","Hyderābād","2024-12-05","","direct_data","yearly",300000.0,600000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE516746.htm","https://media.glassdoor.com/sql/516746/tech-vedika-squareLogo-1704430420692.png","","","","",""
15,"gd-1009552098124","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552098124","","Full Stack Developer","Secure web technologies","Mohali","2024-12-05","","direct_data","monthly",30000.0,60000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE3127348.htm","https://media.glassdoor.com/sql/3127348/secure-web-technologies-squarelogo-1638969670144.png","","","","",""
16,"gd-1009552624812","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552624812","","Web Developer","Yellow Panther","India","2024-12-05","","","","","","",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE6973351.htm","","","","","",""
17,"gd-1009552728134","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552728134","","Node js + SQL developer","INTINERI INFOSOL PVT LTD","Noida","2024-12-05","","direct_data","yearly",400000.0,850000.0,"INR",False,"","","organic","","","","","","","","","",""
18,"gd-1009552367659","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552367659","","Full Stack Developer","Thales","Bengaluru","2024-12-05","","direct_data","yearly",360000.0,900000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE10358.htm","https://media.glassdoor.com/sql/10358/thales-squareLogo-1711111971327.png","","","","",""
19,"gd-1009552538749","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552538749","","MEAN Stack Developer","CSK VENTURES","India","2024-12-05","","","","","","",False,"","","organic","","","","","","","","","",""
20,"gd-1009552656269","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552656269","","ReactJS NodeJS UI UX Developer","Virtusa","","2024-12-05","","","","","","",True,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE29396.htm","https://media.glassdoor.com/sql/29396/virtusa-squareLogo-1684942244005.png","","","","",""
21,"gd-1009552418713","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552418713","","Full-Stack Developer (Python & React)","Flexday","Hyderābād","2024-12-05","","","","","","",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE2430188.htm","","","","","",""
22,"gd-1009553366045","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009553366045","","Application Developer","Accenture","Nāgpur","2024-12-05","","","","","","",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE4138.htm","https://media.glassdoor.com/sql/4138/accenture-squareLogo-1709650590794.png","","","","",""
23,"gd-1009552406646","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552406646","","Full stack Developer Python/Angular","Sopra Steria","Bengaluru","2024-12-05","","direct_data","yearly",475000.0,675000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE466295.htm","https://media.glassdoor.com/sql/466295/sopra-steria-squareLogo-1612703737891.png","","","","",""
24,"gd-1009552992348","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552992348","","Full Stack / Mobile Developer","Johnson Controls","Pune","2024-12-05","","direct_data","yearly",659000.0,703970.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE365.htm","https://media.glassdoor.com/sql/365/johnson-controls-squareLogo-1727880459317.png","","","","",""
25,"gd-1009552806380","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552806380","","Web Developer","TalkersCode.com","Meerut","2024-12-05","","direct_data","monthly",15000.0,20000.0,"INR",False,"","","organic","","","","","","","","","",""
26,"gd-1009552134272","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552134272","","Java Full Stack Developer","Resource Corner","Hyderābād","2024-12-05","","direct_data","yearly",399968.0,1685017.0,"INR",False,"","","organic","","","","","","","","","",""
27,"gd-1009552197357","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552197357","","Sr. Full Stack Developer","Gooroo Mobility India Pvt. Ltd","Ahmedabad","2024-12-05","","","","","","",False,"","","organic","","","","","","","","","",""
28,"gd-1009552563194","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552563194","","Java Full Stack Developer","Mobile Programming India Private Limited","Chennai","2024-12-05","","direct_data","yearly",1000000.0,1400000.0,"INR",False,"","","organic","","","","","","","","","",""
29,"gd-1009552700670","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552700670","","Full Stack Developer (WebRTC & Video Conferencing Specialist)","Vitelglobal Communications Pvt ltd","India","2024-12-05","","direct_data","yearly",250000.0,700000.0,"INR",False,"","","organic","","","","","","","","","",""
30,"gd-1009553473287","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009553473287","","UI Developer","TekIT Solutions","Hyderābād","2024-12-05","","","","","","",False,"","","organic","","","","","","","","","",""
31,"gd-1009552655347","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552655347","","Dot Net Full Stack Developer","IQVIA","Cochin","2024-12-05","","direct_data","yearly",531060.0,631060.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE8347.htm","https://media.glassdoor.com/sql/8347/iqvia-squareLogo-1631146794136.png","","","","",""
32,"gd-1009552242282","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552242282","","Sr. Full Stack .Net Developer","Nallas Technologies","","2024-12-05","","direct_data","yearly",1500000.0,2000000.0,"INR",True,"","","organic","","","","","","","","","",""
33,"gd-1009553309100","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009553309100","","Senior Member of Technical Staff - Full Stack Developer","Oracle","Bengaluru","2024-12-05","","","","","","",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE1737.htm","https://media.glassdoor.com/sql/1737/oracle-squarelogo-1570718316042.png","","","","",""
34,"gd-1009553425737","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009553425737","","Fullstack Developer","Synergy 360","Mau","2024-12-05","","","","","","",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE8331325.htm","","","","","",""
35,"gd-1009552912907","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552912907","","Software Engineer - Dotnet Full Stack","Maersk","Bengaluru","2024-12-05","","direct_data","yearly",640000.0,1000000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE38791.htm","https://media.glassdoor.com/sql/38791/maersk-squareLogo-1623223982283.png","","","","",""
36,"gd-1009552672383","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552672383","","Cyber Security - Full Stack Developer","Ford Motor Company","Chennai","2024-12-05","","direct_data","yearly",750000.0,800000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE263.htm","https://media.glassdoor.com/sql/263/ford-motor-company-squareLogo-1685656516785.png","","","","",""
37,"gd-1009552234929","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552234929","","Golang Developer","Skilzify","","2024-12-05","","direct_data","monthly",900000.0,900000.0,"INR",True,"","","organic","","","","","","","","","",""
38,"gd-1009552373149","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552373149","","Full Stack .Net Developer","Kaeera infotechnology","","2024-12-05","","direct_data","yearly",600000.0,600000.0,"INR",True,"","","organic","","","","","","","","","",""
39,"gd-1009552456986","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552456986","","Senior Full Stack Developer","Tap Academy Private Limited","Bengaluru","2024-12-05","","direct_data","yearly",827326.0,2088199.0,"INR",False,"","","organic","","","","","","","","","",""
40,"gd-1009552418320","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552418320","","Dot Net Full Stack (.Net + Angular)","Visionyle Solutions Private Limited","Hyderābād","2024-12-05","","direct_data","yearly",1200000.0,1600000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE3527624.htm","https://media.glassdoor.com/sql/3527624/visionyle-squarelogo-1629384106737.png","","","","",""
41,"gd-1009552502547","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552502547","","Java Developer","Backfills IndiaHuman resources","India","2024-12-05","","direct_data","yearly",1000000.0,1800000.0,"INR",False,"","","organic","","","","","","","","","",""
42,"gd-1009552841195","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552841195","","Python Developer","Minutes to Seconds Pty Ltd","Noida","2024-12-05","","direct_data","yearly",412500.0,705000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE7759928.htm","https://media.glassdoor.com/sql/7759928/minutes-to-seconds-squarelogo-1663239578306.png","","","","",""
43,"gd-1009552561568","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552561568","","Software Developer","FORT TECHNOLOGIES","Bengaluru","2024-12-05","","direct_data","yearly",406212.0,406212.0,"INR",False,"","","organic","","","","","","","","","",""
44,"gd-1009553372452","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009553372452","","Staff ML Engineer (Full stack Engineer)","ServiceNow","Hyderābād","2024-12-05","","","","","","",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE403326.htm","https://media.glassdoor.com/sql/403326/servicenow-squareLogo-1642520949165.png","","","","",""
45,"gd-1009550459820","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550459820","","Python Full Stack Developer","Blackcoffer (OPC) Pvt. Ltd","","2024-12-04","","direct_data","monthly",10000.0,12000.0,"INR",True,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE2260916.htm","https://media.glassdoor.com/sql/2260916/blackcoffer-squarelogo-1560777778494.png","","","","",""
46,"gd-1009551791692","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009551791692","","Site Reliability Developer","Oracle","Bengaluru","2024-12-04","","direct_data","yearly",712950.0,900000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE1737.htm","https://media.glassdoor.com/sql/1737/oracle-squarelogo-1570718316042.png","","","","",""
47,"gd-1009550899636","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550899636","","Full-Stack Developer for MES/CDL - i40 Shopfloor Analyzer","BSH Home Appliances Group","Bengaluru","2024-12-04","","direct_data","yearly",648500.0,915000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE13409.htm","https://media.glassdoor.com/sql/13409/bsh-hausgeräte-squareLogo-1704452587385.png","","","","",""
48,"gd-1009550835592","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550835592","","Full Stack Developer","Kaveris Consulting Service","India","2024-12-04","","direct_data","monthly",50000.0,90000.0,"INR",False,"","","organic","","","","","","","","","",""
49,"gd-1009550594974","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550594974","","Full Stack Developer","Habilelabs Pvt. Ltd.","Jaipur","2024-12-04","","direct_data","yearly",1000000.0,1200000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE2409443.htm","https://media.glassdoor.com/sql/2409443/habilelabs-squareLogo-1689668729864.png","","","","",""
50,"gd-1009550583450","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550583450","","Full Stack Developer I","Fedex AMEA","Hyderābād","2024-12-04","","direct_data","yearly",720000.0,950000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE246.htm","https://media.glassdoor.com/sql/246/fedex-squarelogo-1557862760250.png","","","","",""
51,"gd-1009551369399","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009551369399","","Full Stack Developer","SAR Software Solutions Private Limited","Bhilai","2024-12-04","","direct_data","monthly",15000.0,30000.0,"INR",False,"","","organic","","","","","","","","","",""
52,"gd-1009551932131","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009551932131","","Full Stack Developer","Dotcod Innovation Private Limited","Chennai","2024-12-04","","direct_data","yearly",309872.0,1468123.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE4861695.htm","https://media.glassdoor.com/sql/4861695/dotcod-squarelogo-1637058617947.png","","","","",""
53,"gd-1009550835013","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550835013","","Full Stack Developer","Talenlio","Bengaluru","2024-12-04","","direct_data","yearly",1600000.0,1600000.0,"INR",False,"","","organic","","","","","","","","","",""
54,"gd-1009552043788","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552043788","","Senior Full Stack Developer","Simcorner Pty Ltd","","2024-12-04","","direct_data","yearly",1200000.0,1500000.0,"INR",True,"","","organic","","","","","","","","","",""
55,"gd-1009550513440","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550513440","","Full Stack Developer","The Viswa Group","India","2024-12-04","","direct_data","yearly",600000.0,1000000.0,"INR",False,"","","organic","","","","","","","","","",""
56,"gd-1009550883277","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550883277","","Full Stack Developer","Evision Software Solutions Pvt. Ltd.","India","2024-12-04","","","","","","",False,"","","organic","","","","","","","","","",""
57,"gd-1009551411634","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009551411634","","MERN Stack Developer","Globewick","Jaipur","2024-12-04","","direct_data","monthly",8000.0,10000.0,"INR",False,"","","organic","","","","","","","","","",""
58,"gd-1009550585101","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550585101","","Website Developer","Dealsofdeals","","2024-12-04","","direct_data","monthly",10000.0,15000.0,"INR",True,"","","organic","","","","","","","","","",""
59,"gd-1009550484609","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550484609","","Full Stack Developer","Teceads Solution Pvt Ltd","India","2024-12-04","","direct_data","monthly",40000.0,60000.0,"INR",False,"","","organic","","","","","","","","","",""
60,"gd-1009551022569","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009551022569","","Full Stack Developer","American Express Global Business Travel","Bengaluru","2024-12-04","","","","","","",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE1059540.htm","https://media.glassdoor.com/sql/1059540/american-express-global-business-travel-squareLogo-1687548605915.png","","","","",""
61,"gd-1009550893579","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550893579","","Full Stack Developer","Hanumant Technology pvt.ltd.","Lucknow","2024-12-04","","direct_data","monthly",10000.0,12000.0,"INR",False,"","","organic","","","","","","","","","",""
62,"gd-1009551981119","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009551981119","","Python developer","dv-indan","Chennai","2024-12-04","","","","","","",False,"","","organic","","","","","","","","","",""
63,"gd-1009550976780","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550976780","","Full Stack Java Developer","Oracle","Hyderābād","2024-12-04","","direct_data","yearly",352500.0,682250.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE1737.htm","https://media.glassdoor.com/sql/1737/oracle-squarelogo-1570718316042.png","","","","",""
64,"gd-1009405772812","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009405772812","","Java Full Stack Developer","UBS","Pune","2024-12-04","","direct_data","yearly",900000.0,964514.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE3419.htm","https://media.glassdoor.com/sql/3419/ubs-squarelogo-1434957245221.png","","","","",""
65,"gd-1009550540277","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550540277","","Full Stack Developer","Alsync Global Solutions Private Limited","India","2024-12-04","","direct_data","monthly",25000.0,25000.0,"INR",False,"","","organic","","","","","","","","","",""
66,"gd-1009550810626","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550810626","","Full Stack Developer","CyberCorp Limited","India","2024-12-04","","direct_data","yearly",400000.0,600000.0,"INR",False,"","","organic","","","","","","","","","",""
67,"gd-1009550552065","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550552065","","Full Stack Developer","vitalysis","India","2024-12-04","","direct_data","yearly",500000.0,1000000.0,"INR",False,"","","organic","","","","","","","","","",""
68,"gd-1009551222111","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009551222111","","Java Full Stack Developer","Cloud tech Mind Solutions","Chennai","2024-12-04","","direct_data","monthly",30000.0,50000.0,"INR",False,"","","organic","","","","","","","","","",""
69,"gd-1009550598065","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550598065","","Full Stack Developer (Node+Angular)","Digicorp","India","2024-12-04","","","","","","",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE1163480.htm","https://media.glassdoor.com/sql/1163480/digicorp-squareLogo-1657804690668.png","","","","",""
70,"gd-1009550768696","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550768696","","Full_Stack_Developer_Senior_Consultant_T8","Daimler Truck AG","Bengaluru","2024-12-04","","direct_data","yearly",1000000.0,1000000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE6730755.htm","https://media.glassdoor.com/sql/6730755/daimler-truck-ag-squareLogo-1645554880712.png","","","","",""
71,"gd-1009550923291","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550923291","","Full Stack Developer","Networsys Technologies","Noida","2024-12-04","","direct_data","yearly",306051.0,650000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE3588743.htm","https://media.glassdoor.com/sql/3588743/networsys-technologies-squareLogo-1698670100071.png","","","","",""
72,"gd-1009550786398","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550786398","","MERN Stack Developer","SRV InfoTech","Cannanore","2024-12-04","","direct_data","yearly",216000.0,490000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE1311142.htm","https://media.glassdoor.com/sql/1311142/srv-info-tech-squarelogo-1516344675406.png","","","","",""
73,"gd-1009550976788","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550976788","","Software Developer","Oracle","Hyderābād","2024-12-04","","direct_data","yearly",600000.0,1000000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE1737.htm","https://media.glassdoor.com/sql/1737/oracle-squarelogo-1570718316042.png","","","","",""
74,"gd-1009550769680","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550769680","","Full Stack Developer","Wbeyond","Hyderābād","2024-12-04","","direct_data","yearly",300000.0,1500000.0,"INR",False,"","","organic","","","","","","","","","",""
75,"gd-1009550848436","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550848436","","MEVN Stack Developer","E9 India","India","2024-12-04","","direct_data","yearly",2500000.0,3500000.0,"INR",False,"","","organic","","","","","","","","","",""
76,"gd-1009550528525","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550528525","","Java Full Stack Developer","Passion Team Integrated Services","Bengaluru","2024-12-04","","","","","","",False,"","","organic","","","","","","","","","",""
77,"gd-1009550510006","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550510006","","Full Stack Developer","Pratra Travel Technologies Pvt Ltd","Bengaluru","2024-12-04","","direct_data","yearly",800000.0,1200000.0,"INR",False,"","","organic","","","","","","","","","",""
78,"gd-1009551076662","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009551076662","","MEAN Stack Developer","Evolv109","Ahmedabad","2024-12-04","","direct_data","yearly",200000.0,500000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE5110131.htm","","","","","",""
79,"gd-1009550883099","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550883099","","Full Stack Developer","Technohertz Technologies LLP","India","2024-12-04","","direct_data","yearly",300000.0,750000.0,"INR",False,"","","organic","","","","","","","","","",""
80,"gd-1009552038306","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552038306","","Java Full Stack Developer","Futurerole Inc","India","2024-12-04","","direct_data","yearly",800000.0,1200000.0,"INR",False,"","","organic","","","","","","","","","",""
81,"gd-1009550834563","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550834563","","Full Stack Developer","Revolite Infotech Pvt. Ltd","Chennai","2024-12-04","","","","","","",False,"","","organic","","","","","","","","","",""
82,"gd-1009550792604","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550792604","","Java Full Stack Developer Mumbai","Orion Innovation","Mumbai","2024-12-04","","","","","","",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE234200.htm","https://media.glassdoor.com/sql/234200/orion-innovation-squareLogo-1626792127363.png","","","","",""
83,"gd-1009550457512","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550457512","","MEAN Stack Developer","Arosys Technologies P Ltd","Bhilai","2024-12-04","","direct_data","monthly",20000.0,35000.0,"INR",False,"","","organic","","","","","","","","","",""
84,"gd-1009550590915","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550590915","",".NET Full Stack Developer","Bombay Surgical Co","Ahmedabad","2024-12-04","","direct_data","yearly",600000.0,800000.0,"INR",False,"","","organic","","","","","","","","","",""
85,"gd-1009551038823","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009551038823","","ReactJS Developer","CGI","Bengaluru","2024-12-04","","direct_data","yearly",587430.0,656180.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE8452.htm","https://media.glassdoor.com/sql/8452/cgi-squarelogo-1451998175252.png","","","","",""
86,"gd-1009551067820","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009551067820","","Full Stack Developer","Crystal Design Print","Noida","2024-12-04","","direct_data","monthly",15000.0,18000.0,"INR",False,"","","organic","","","","","","","","","",""
87,"gd-1009550531781","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550531781","","Node js developer","Ordrio Technologies Pvt Ltd.","India","2024-12-04","","direct_data","yearly",300000.0,600000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE8809750.htm","https://media.glassdoor.com/sql/8809750/ordrio-squareLogo-1719997678465.png","","","","",""
88,"gd-1009552066804","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552066804","","Full Stack Developer (MERN)","Webdenso","India","2024-12-04","","direct_data","monthly",18000.0,25000.0,"INR",False,"","","organic","","","","","","","","","",""
89,"gd-1009551980904","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009551980904","","MEAN Developer","ailoitte","Bengaluru","2024-12-04","","","","","","",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE4327954.htm","https://media.glassdoor.com/sql/4327954/ailoitte-squareLogo-1692181246392.png","","","","",""
