"","id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description"
16,"gd-1009550818554","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550818554","","Backend Developer-Support Engineer","Bosch Group","Bengaluru","2024-12-04","","direct_data","yearly",530000.0,700000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE4293.htm","https://media.glassdoor.com/sql/4293/robert-bosch-llc-squarelogo-1479310824097.png","","","","",""
17,"gd-1009551095276","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009551095276","","Senior Frontend Developer","RemoteStar","Bengaluru","2024-12-04","","direct_data","yearly",440000.0,541539.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE5070353.htm","https://media.glassdoor.com/sql/5070353/remotestar-squareLogo-1647256577645.png","","","","",""
18,"gd-1009552212767","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552212767","","Senior Member Technical Staff - Frontend(UI Developer)","Salesforce","Bengaluru","2024-12-04","","direct_data","yearly",400000.0,600000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE11159.htm","https://media.glassdoor.com/sql/11159/salesforce-com-squarelogo-1413910133565.png","","","","",""
19,"gd-1009552257677","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552257677","","Cloud Support Engineer (Windows)","AWS India - Karnataka","Bengaluru","2024-12-04","","","","","","",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE6036.htm","https://media.glassdoor.com/sql/6036/amazon-squarelogo-1552847650117.png","","","","",""
20,"gd-1009550984262","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550984262","","Senior Mobile Developer (Flutter, Data Structure)","Game Changer IT Services","Bengaluru","2024-12-04","","direct_data","yearly",3000000.0,4000000.0,"INR",False,"","","organic","","","","","","","","","",""
21,"gd-1009550947560","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550947560","","Backend Lead","Ekaga Futuristics Private Limited","Bengaluru","2024-12-04","","direct_data","yearly",2200000.0,3000000.0,"INR",False,"","","organic","","","","","","","","","",""
22,"gd-1009550952653","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550952653","","Software Engineer 2","Epsilon","Bengaluru","2024-12-04","","direct_data","yearly",525000.0,1000000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE39997.htm","https://media.glassdoor.com/sql/39997/epsilon-squareLogo-1675720065400.png","","","","",""
23,"gd-1009551588830","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009551588830","","Member of Technical Staff","Athenahealth","Bengaluru","2024-12-04","","","","","","",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE18207.htm","https://media.glassdoor.com/sql/18207/athenahealth-squareLogo-1634738869862.png","","","","",""
24,"gd-1009552274307","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009552274307","","Senior Software Engineer - I","Elanco","Bengaluru","2024-12-04","","direct_data","yearly",140000.0,147858.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE387731.htm","https://media.glassdoor.com/sql/387731/elanco-squareLogo-1645606913289.png","","","","",""
25,"gd-1009551568718","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009551568718","","Software Development Engineer, Aurora Storage","ADCI - Karnataka","Bengaluru","2024-12-04","","direct_data","yearly",150000.0,800000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE6036.htm","https://media.glassdoor.com/sql/6036/amazon-squarelogo-1552847650117.png","","","","",""
26,"gd-1009551384066","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009551384066","","R&D Senior Engineer","ABB","Bengaluru","2024-12-04","","direct_data","yearly",480000.0,978250.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE3076.htm","https://media.glassdoor.com/sql/3076/abb-squarelogo-1511427157874.png","","","","",""
27,"gd-1009551384031","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009551384031","","Senior Software Engineer","ABB","Bengaluru","2024-12-04","","direct_data","yearly",355000.0,800000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE3076.htm","https://media.glassdoor.com/sql/3076/abb-squarelogo-1511427157874.png","","","","",""
28,"gd-1009551384071","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009551384071","","R&D Senior Engineer(.Net & React)","ABB","Bengaluru","2024-12-04","","direct_data","yearly",480000.0,978250.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE3076.htm","https://media.glassdoor.com/sql/3076/abb-squarelogo-1511427157874.png","","","","",""
29,"gd-1009551915151","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009551915151","","Senior Software Engineer","DocuSign","Bengaluru","2024-12-04","","direct_data","yearly",400000.0,900000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE307604.htm","https://media.glassdoor.com/sql/307604/docusign-squareLogo-1712840936863.png","","","","",""
30,"gd-1009551394919","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009551394919","","Lead Engineer - Target India","Target","","2024-12-04","","","","","","",True,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE194.htm","https://media.glassdoor.com/sql/194/target-squarelogo-1473787305116.png","","","","",""
31,"gd-1009551326145","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009551326145","","Lead Software Engineer","Clarivate","","2024-12-04","","","","","","",True,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE1556432.htm","https://media.glassdoor.com/sql/1556432/clarivate-squarelogo-1595527924052.png","","","","",""
32,"gd-1009551568738","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009551568738","","Software Development Engineer III, Aurora","ADCI - Karnataka","Bengaluru","2024-12-04","","direct_data","yearly",150000.0,800000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE6036.htm","https://media.glassdoor.com/sql/6036/amazon-squarelogo-1552847650117.png","","","","",""
33,"gd-1009549955314","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009549955314","","Full Stack Developer","Arting Digital Private Limited","Bengaluru","2024-12-03","","direct_data","yearly",1700000.0,1700000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE8269857.htm","","","","","",""
34,"gd-1009550528525","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550528525","","Java Full Stack Developer","Passion Team Integrated Services","Bengaluru","2024-12-03","","","","","","",False,"","","organic","","","","","","","","","",""
35,"gd-1009550510006","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550510006","","Full Stack Developer","Pratra Travel Technologies Pvt Ltd","Bengaluru","2024-12-03","","direct_data","yearly",800000.0,1200000.0,"INR",False,"","","organic","","","","","","","","","",""
36,"gd-1009549732884","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009549732884","","Full Stack Developer","SAP","Bengaluru","2024-12-03","","direct_data","yearly",760000.0,880000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE10471.htm","https://media.glassdoor.com/sql/10471/sap-squareLogo-1658433034046.png","","","","",""
37,"gd-1009549732769","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009549732769","","Developer","SAP","Bengaluru","2024-12-03","","","","","","",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE10471.htm","https://media.glassdoor.com/sql/10471/sap-squareLogo-1658433034046.png","","","","",""
38,"gd-1009549732677","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009549732677","","Full-Stack Developer - Javascript/Go | Kubernetes | Cassandra | BTP Temporal","SAP","Bengaluru","2024-12-03","","direct_data","yearly",760000.0,880000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE10471.htm","https://media.glassdoor.com/sql/10471/sap-squareLogo-1658433034046.png","","","","",""
39,"gd-1009549258639","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009549258639","","Java Full Stack Developer(Angural)","Bounteous x Accolite","Bengaluru","2024-12-03","","direct_data","yearly",2000000.0,3500000.0,"INR",False,"","","organic","","","","","","","","","",""
40,"gd-1009550605762","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550605762","","Full stack Developer","Kyndryl","Bengaluru","2024-12-03","","direct_data","yearly",515850.0,695350.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE5905801.htm","https://media.glassdoor.com/sql/5905801/kyndryl-squareLogo-1709914246090.png","","","","",""
41,"gd-1009549323427","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009549323427","","Senior Full Stack Developer","The Horizon","Bengaluru","2024-12-03","","direct_data","yearly",800000.0,1800000.0,"INR",False,"","","organic","","","","","","","","","",""
42,"gd-1009549279815","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009549279815","","Full Stack Developer (Python, Django, React.js) 05 years","TheCodeWork","Bengaluru","2024-12-03","","direct_data","yearly",1000000.0,1200000.0,"INR",False,"","","organic","","","","","","","","","",""
43,"gd-1009550604934","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550604934","","Full Stack Jr.Engineer - Oracle Cloud OICS/VBCS/JAVA","LSEG (London Stock Exchange Group)","Bengaluru","2024-12-03","","direct_data","yearly",164000.0,1019000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE11860.htm","https://media.glassdoor.com/sql/11860/london-stock-exchange-group-squareLogo-1612167395650.png","","","","",""
44,"gd-1009550697443","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550697443","","PHP Developer","nFaktor Solutions Pvt Ltd","India","2024-12-03","","direct_data","monthly",20000.0,40000.0,"INR",False,"","","organic","","","","","","","","","",""
45,"gd-1009550580469","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550580469","","Software Engineer – Embedded Testing","Analog Devices","Bengaluru","2024-12-03","","direct_data","yearly",200000.0,230000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE49.htm","https://media.glassdoor.com/sql/49/analog-devices-squarelogo-1553635405165.png","","","","",""
46,"gd-1009550564362","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550564362","",".NET Full Stack Developer","Pratra Travel Technologies Pvt Ltd","India","2024-12-03","","direct_data","yearly",1000000.0,1200000.0,"INR",False,"","","organic","","","","","","","","","",""
47,"gd-1009549732682","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009549732682","","Senior Developer - Kubernetes, Golang, UI5, Full Stack, (Solace / Kafka / RabbitMQ)","SAP","Bengaluru","2024-12-03","","direct_data","yearly",760000.0,880000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE10471.htm","https://media.glassdoor.com/sql/10471/sap-squareLogo-1658433034046.png","","","","",""
48,"gd-1009549733057","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009549733057","","Developer - ABAP & UI5/Fiori","SAP","Bengaluru","2024-12-03","","","","","","",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE10471.htm","https://media.glassdoor.com/sql/10471/sap-squareLogo-1658433034046.png","","","","",""
49,"gd-1009550580505","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550580505","","Associate Software Engineer – Embedded Testing","Analog Devices","Bengaluru","2024-12-03","","direct_data","yearly",350000.0,1000000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE49.htm","https://media.glassdoor.com/sql/49/analog-devices-squarelogo-1553635405165.png","","","","",""
50,"gd-1009550140741","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550140741","","Software Engineer","PayPal","Bengaluru","2024-12-03","","direct_data","yearly",177500.0,990000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE9848.htm","https://media.glassdoor.com/sql/9848/paypal-squareLogo-1725917614159.png","","","","",""
51,"gd-1009549459606","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009549459606","","Full Stack Lead Engineer - Fusion/ORMBCS BIP Reporting/OACS","LSEG (London Stock Exchange Group)","Bengaluru","2024-12-03","","","","","","",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE11860.htm","https://media.glassdoor.com/sql/11860/london-stock-exchange-group-squareLogo-1612167395650.png","","","","",""
52,"gd-1009549732496","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009549732496","","Developer Associate - Commerce & Consumer Industries - Java/Cloud Native","SAP","Bengaluru","2024-12-03","","direct_data","yearly",540000.0,1000000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE10471.htm","https://media.glassdoor.com/sql/10471/sap-squareLogo-1658433034046.png","","","","",""
53,"gd-1009549456478","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009549456478","","RPA- Power Platform Blue prism","CGI","Bengaluru","2024-12-03","","","","","","",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE8452.htm","https://media.glassdoor.com/sql/8452/cgi-squarelogo-1451998175252.png","","","","",""
54,"gd-1009549478075","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009549478075","","Full Stack Java Developer - 6+ Years (Bangalore)","Bizzhype HR","Bengaluru","2024-12-03","","direct_data","yearly",1500000.0,2200000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE5525404.htm","https://media.glassdoor.com/sql/5525404/bizzhype-hr-squarelogo-1645006822835.png","","","","",""
55,"gd-1009549732840","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009549732840","","Senior Developer -Full Stack Engineer - External Benchmarking - SAP Signavio","SAP","Bengaluru","2024-12-03","","direct_data","yearly",760000.0,880000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE10471.htm","https://media.glassdoor.com/sql/10471/sap-squareLogo-1658433034046.png","","","","",""
56,"gd-1009549459556","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009549459556","","Full Stack Engineer Lead - Oracle Cloud OICS,VBCS,ADF/JAVA","LSEG (London Stock Exchange Group)","Bengaluru","2024-12-03","","","","","","",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE11860.htm","https://media.glassdoor.com/sql/11860/london-stock-exchange-group-squareLogo-1612167395650.png","","","","",""
57,"gd-1009549732670","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009549732670","","Senior Full-Stack Developer - Javascript/Go | Kubernetes | Cassandra | BTP Temporal","SAP","Bengaluru","2024-12-03","","direct_data","yearly",760000.0,880000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE10471.htm","https://media.glassdoor.com/sql/10471/sap-squareLogo-1658433034046.png","","","","",""
58,"gd-1009549412870","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009549412870","","Sr Principal Software Developer","Oracle","Bengaluru","2024-12-03","","direct_data","yearly",700000.0,850000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE1737.htm","https://media.glassdoor.com/sql/1737/oracle-squarelogo-1570718316042.png","","","","",""
59,"gd-1009549576794","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009549576794","","Domain Architect","Wipro Limited","Bengaluru","2024-12-03","","direct_data","yearly",405000.0,540000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE9936.htm","https://media.glassdoor.com/sql/9936/wipro-squareLogo-1670620181456.png","","","","",""
60,"gd-1009549780862","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009549780862","","Software Engineer II - Fullstack","Abnormal Security","Bengaluru","2024-12-03","","direct_data","yearly",80000.0,96000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE3146005.htm","https://media.glassdoor.com/sql/3146005/abnormal-security-squareLogo-1646063204871.png","","","","",""
61,"gd-1009550667172","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550667172","","Senior Specialist IT","Infineon Technologies","Bengaluru","2024-12-03","","direct_data","yearly",800000.0,880000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE8915.htm","https://media.glassdoor.com/sql/8915/infineon-technologies-squarelogo.png","","","","",""
62,"gd-1009549477891","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009549477891","","Software Dev Engineer, Aurora PostgreSQL Engine","ADCI - Maharashtra","Bengaluru","2024-12-03","","direct_data","yearly",150000.0,800000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE6036.htm","https://media.glassdoor.com/sql/6036/amazon-squarelogo-1552847650117.png","","","","",""
63,"gd-1009549733060","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009549733060","","Developer - Commerce & Consumer Industries - Java/Cloud Native","SAP","Bengaluru","2024-12-03","","","","","","",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE10471.htm","https://media.glassdoor.com/sql/10471/sap-squareLogo-1658433034046.png","","","","",""
64,"gd-1009549455139","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009549455139","","Senior Software Engineer, Core","Google","Bengaluru","2024-12-03","","","","","","",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE9079.htm","https://media.glassdoor.com/sql/9079/google-squarelogo-1441130773284.png","","","","",""
65,"gd-1009549549270","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009549549270","","Technical Lead-App Development","BirlaSoft","Bengaluru","2024-12-03","","direct_data","yearly",266676.0,900000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE30748.htm","https://media.glassdoor.com/sql/30748/birlasoft-squarelogo-1585194910079.png","","","","",""
66,"gd-1009549732744","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009549732744","","Services Architecture Senior Specialist","SAP","Bengaluru","2024-12-03","","direct_data","yearly",468000.0,864146.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE10471.htm","https://media.glassdoor.com/sql/10471/sap-squareLogo-1658433034046.png","","","","",""
67,"gd-1009549780715","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009549780715","","Lead Engineer","Target","","2024-12-03","","","","","","",True,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE194.htm","https://media.glassdoor.com/sql/194/target-squarelogo-1473787305116.png","","","","",""
68,"gd-1009549959895","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009549959895","","Principal Engineer - AI/ML","Collins Aerospace","Bengaluru","2024-12-03","","","","","","",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE2375726.htm","https://media.glassdoor.com/sql/2375726/collins-aerospace-squareLogo-1697564182186.png","","","","",""
69,"gd-1009550216528","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009550216528","","Staff Software Engineer, Gemini Cloud Assist, AI","Google","Bengaluru","2024-12-03","","","","","","",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE9079.htm","https://media.glassdoor.com/sql/9079/google-squarelogo-1441130773284.png","","","","",""
70,"gd-1009549733065","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009549733065","","SAP BTP HANA Development Consultant","SAP","Bengaluru","2024-12-03","","direct_data","yearly",570000.0,1000000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE10471.htm","https://media.glassdoor.com/sql/10471/sap-squareLogo-1658433034046.png","","","","",""
71,"gd-1009549732761","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009549732761","","Development Consultant","SAP","Bengaluru","2024-12-03","","direct_data","yearly",566898.0,790000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE10471.htm","https://media.glassdoor.com/sql/10471/sap-squareLogo-1658433034046.png","","","","",""
72,"gd-1009549853713","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009549853713","","Tresata Principal Engineer","Tresata","Bengaluru","2024-12-03","","direct_data","yearly",1000000.0,1000000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE959659.htm","https://media.glassdoor.com/sql/959659/tresata-squarelogo-1505913396801.png","","","","",""
73,"gd-1009549732688","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009549732688","","Senior Developer - Commerce & Consumer Industries - Java/Cloud Native","SAP","Bengaluru","2024-12-03","","direct_data","yearly",540000.0,1000000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE10471.htm","https://media.glassdoor.com/sql/10471/sap-squareLogo-1658433034046.png","","","","",""
74,"gd-1009548954323","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009548954323","","MERN Stack Developer","Cross Hurdle Systems","Bengaluru","2024-12-02","","direct_data","yearly",375698.0,400000.0,"INR",False,"","","organic","","","","","","","","","",""
75,"gd-1009548163573","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009548163573","","MERN Stack Developer","The It Guy","India","2024-12-02","","direct_data","yearly",1000000.0,1000000.0,"INR",False,"","","organic","","","","","","","","","",""
76,"gd-1009548620936","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009548620936","","Software Senior Engineer","Dell","Bengaluru","2024-12-02","","","","","","",False,"","","sponsored","","","","https://www.glassdoor.co.in/Overview/W-EI_IE1327.htm","https://media.glassdoor.com/sql/1327/dell-technologies-squareLogo-1727810508219.png","","","","",""
77,"gd-1009548345953","glassdoor","https://www.glassdoor.co.in/job-listing/j?jl=1009548345953","","Software Engineering Developer","Kyndryl","Bengaluru","2024-12-02","","direct_data","yearly",465000.0,800000.0,"INR",False,"","","organic","","","","https://www.glassdoor.co.in/Overview/W-EI_IE5905801.htm","https://media.glassdoor.com/sql/5905801/kyndryl-squareLogo-1709914246090.png","","","","",""
